barrels08,comb08,VClass,year,youSaveSpend
12.67730769,26,Small Sport Utility Vehicle 4WD,2019,-250
8.24025,40,Small Sport Utility Vehicle 4WD,2019,2500
18.31166667,18,Minicompact Cars,2019,-6750
10.987,30,Midsize Cars,2019,750
14.98227273,22,Large Cars,2019,-4000
14.98227273,22,Large Cars,2019,-4000
15.69571429,21,Large Cars,2019,-4500
14.98227273,22,Large Cars,2019,-4000
14.98227273,22,Large Cars,2019,-4000
16.4805,20,Small Sport Utility Vehicle 4WD,2019,-5250
0.156,131,Midsize Cars,2019,5500
0.18,111,Large Cars,2019,5000
0.21,97,Large Cars,2019,4500
14.33086957,23,Subcompact Cars,2019,-3500
16.61673913,23,Standard Pickup Trucks 2WD,2019,-2500
15.924375,24,Standard Sport Utility Vehicle 4WD,2019,-2000
0.21,96,Standard Sport Utility Vehicle 4WD,2019,4500
13.1787931,29,Small Sport Utility Vehicle 2WD,2019,-250
15.69571429,21,Small Sport Utility Vehicle 4WD,2019,-4500
10.63618919,21,Standard Sport Utility Vehicle 4WD,2019,-2750
19.38882353,17,Compact Cars,2019,-7500
18.31166667,18,Two Seaters,2019,-6750
15.69571429,21,Standard Sport Utility Vehicle 4WD,2019,-4500
9.752396124,19,Standard Sport Utility Vehicle 4WD,2019,-3000
17.34789474,19,Large Cars,2019,-3250
18.31166667,18,Two Seaters,2019,-6750
18.31166667,18,Two Seaters,2019,-6750
18.31166667,18,Two Seaters,2019,-6750
20.600625,16,Two Seaters,2019,-8500
9.694411765,34,Compact Cars,2020,1750
10.3003125,32,Compact Cars,2020,1250
9.988181818,33,Compact Cars,2020,1500
10.3003125,32,Compact Cars,2020,1250
10.987,30,Small Station Wagons,2020,750
12.20777778,27,Small Station Wagons,2020,0
14.33086957,23,Small Sport Utility Vehicle 2WD,2020,-1250
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-4000
12.67730769,26,Two Seaters,2020,-2250
11.77178571,28,Compact Cars,2020,-1500
13.1844,25,Compact Cars,2020,-2500
12.67730769,26,Midsize Cars,2020,-2250
13.1844,25,Midsize Cars,2020,-2500
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-3000
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-3000
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-3000
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-4000
14.33086957,23,Two Seaters,2020,-3500
14.98227273,22,Two Seaters,2020,-4000
15.69571429,21,Two Seaters,2020,-4500
15.69571429,21,Midsize Station Wagons,2020,-4500
18.31166667,18,Small Sport Utility Vehicle 4WD,2020,-6750
12.20777778,27,Subcompact Cars,2020,-1750
9.417428571,35,Midsize Cars,2020,1750
12.67730769,26,Two Seaters,2020,-2250
13.1844,25,Subcompact Cars,2020,-2500
12.20777778,27,Subcompact Cars,2020,-1750
13.1844,25,Subcompact Cars,2020,-2500
13.1844,25,Subcompact Cars,2020,-2500
14.98227273,22,Subcompact Cars,2020,-4000
14.98227273,22,Subcompact Cars,2020,-4000
16.4805,20,Subcompact Cars,2020,-5250
12.20777778,27,Subcompact Cars,2020,-1750
13.73375,24,Subcompact Cars,2020,-3000
16.4805,20,Subcompact Cars,2020,-5250
17.34789474,19,Subcompact Cars,2020,-6000
17.34789474,19,Subcompact Cars,2020,-6000
12.67730769,26,Compact Cars,2020,-2250
14.33086957,23,Compact Cars,2020,-3500
14.33086957,23,Compact Cars,2020,-3500
13.1844,25,Compact Cars,2020,-2500
13.1844,25,Compact Cars,2020,-2500
12.20777778,27,Compact Cars,2020,-1750
13.1844,25,Compact Cars,2020,-2500
13.1844,25,Compact Cars,2020,-2500
15.69571429,21,Compact Cars,2020,-4500
13.1844,25,Compact Cars,2020,-2500
17.34789474,19,Compact Cars,2020,-6000
16.4805,20,Compact Cars,2020,-5250
13.73375,24,Large Cars,2020,-3000
20.600625,16,Large Cars,2020,-8500
17.34789474,19,Standard Pickup Trucks 4WD,2020,-3250
12.67730769,26,Two Seaters,2020,-2250
16.4805,20,Two Seaters,2020,-5250
14.33086957,23,Compact Cars,2020,-3500
10.987,30,Compact Cars,2020,750
10.987,30,Compact Cars,2020,750
13.1844,25,Compact Cars,2020,-2500
16.4805,20,Minivan - 4WD,2020,-2750
16.4805,20,Two Seaters,2020,-5250
21.974,15,Two Seaters,2020,-9500
18.31166667,18,Minicompact Cars,2020,-6750
16.4805,20,Compact Cars,2020,-5250
9.155833333,36,Compact Cars,2020,2000
9.155833333,36,Midsize Cars,2020,2000
13.73375,24,Small Sport Utility Vehicle 2WD,2020,-3000
14.33086957,23,Small Sport Utility Vehicle 4WD,2020,-3500
0.264,76,Small Sport Utility Vehicle 4WD,2020,3750
10.987,30,Small Sport Utility Vehicle 2WD,2020,750
11.77178571,28,Small Sport Utility Vehicle 4WD,2020,250
16.4805,20,Large Cars,2020,-2750
16.4805,20,Small Sport Utility Vehicle 2WD,2020,-2750
14.98227273,22,Standard Sport Utility Vehicle 4WD,2020,-1750
7.847857143,42,Midsize Cars,2020,3000
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-500
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-500
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-4000
14.33086957,23,Small Sport Utility Vehicle 4WD,2020,-1250
16.4805,20,Small Sport Utility Vehicle 4WD,2020,-5250
18.31166667,18,Two Seaters,2020,-6750
10.3003125,32,Subcompact Cars,2020,1250
17.34789474,19,Subcompact Cars,2020,-6000
10.987,30,Midsize Cars,2020,750
9.417428571,35,Midsize Cars,2020,1750
10.63258065,31,Midsize Cars,2020,1000
16.4805,20,Large Cars,2020,-5250
18.31166667,18,Large Cars,2020,-6750
10.63258065,31,Large Cars,2020,1000
12.20777778,27,Large Cars,2020,0
13.1844,25,Special Purpose Vehicle 2WD,2020,-500
12.67730769,26,Special Purpose Vehicle 2WD,2020,-250
14.98227273,22,Special Purpose Vehicle 2WD,2020,-1750
14.33086957,23,Small Sport Utility Vehicle 2WD,2020,-1250
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-2500
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-1750
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-1000
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-3000
12.67730769,26,Small Sport Utility Vehicle 4WD,2020,-250
15.69571429,21,Standard Sport Utility Vehicle 2WD,2020,-2250
16.4805,20,Standard Sport Utility Vehicle 4WD,2020,-2750
13.1844,25,Compact Cars,2020,-2500
13.1844,25,Midsize Cars,2020,-2500
13.1844,25,Small Station Wagons,2020,-2500
13.1844,25,Midsize Station Wagons,2020,-2500
11.77178571,28,Small Sport Utility Vehicle 2WD,2020,250
12.20777778,27,Small Sport Utility Vehicle 2WD,2020,0
12.20777778,27,Small Sport Utility Vehicle 2WD,2020,0
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-3000
14.33086957,23,Small Sport Utility Vehicle 4WD,2020,-3500
13.1844,25,Small Sport Utility Vehicle 4WD,2020,-2500
13.1844,25,Standard Sport Utility Vehicle 2WD,2020,-2500
17.34789474,19,Standard Sport Utility Vehicle 4WD,2020,-3250
18.31166667,18,Two Seaters,2020,-6750
12.20777778,27,Small Sport Utility Vehicle 2WD,2020,0
12.67730769,26,Small Sport Utility Vehicle 4WD,2020,-250
15.69571429,21,Standard Sport Utility Vehicle 2WD,2020,-2250
16.4805,20,Standard Sport Utility Vehicle 4WD,2020,-2750
14.33086957,23,Standard Sport Utility Vehicle 4WD,2020,-3500
11.36586207,29,Compact Cars,2020,500
10.63258065,31,Midsize Cars,2020,1000
11.36586207,29,Midsize Cars,2020,500
15.69571429,21,Large Cars,2020,-4500
12.67730769,26,Small Sport Utility Vehicle 2WD,2020,-2250
14.98227273,22,Small Sport Utility Vehicle 2WD,2020,-4000
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-4000
12.20777778,27,Minicompact Cars,2020,-1750
20.600625,16,Subcompact Cars,2020,-8500
14.33086957,23,Subcompact Cars,2020,-3500
17.34789474,19,Subcompact Cars,2020,-6000
9.155833333,36,Compact Cars,2020,2000
15.69571429,21,Compact Cars,2020,-4500
12.67730769,26,Midsize Cars,2020,-2250
12.20777778,27,Large Cars,2020,0
11.77178571,28,Large Cars,2020,250
10.987,30,Large Cars,2020,750
13.73375,24,Small Station Wagons,2020,-3000
12.20777778,27,Small Sport Utility Vehicle 2WD,2020,0
11.36586207,29,Small Sport Utility Vehicle 4WD,2020,500
19.38882353,17,Standard Sport Utility Vehicle 2WD,2020,-7500
18.31166667,18,Standard Sport Utility Vehicle 2WD,2020,-4000
18.31166667,18,Standard Sport Utility Vehicle 2WD,2020,-4000
18.31166667,18,Standard Sport Utility Vehicle 2WD,2020,-4000
18.31166667,18,Standard Sport Utility Vehicle 2WD,2020,-4000
18.31166667,18,Standard Sport Utility Vehicle 2WD,2020,-4000
19.38882353,17,Standard Sport Utility Vehicle 2WD,2020,-7500
19.38882353,17,Standard Sport Utility Vehicle 4WD,2020,-4750
20.600625,16,Standard Sport Utility Vehicle 4WD,2020,-5500
20.600625,16,Standard Sport Utility Vehicle 4WD,2020,-5500
19.38882353,17,Standard Sport Utility Vehicle 4WD,2020,-7500
20.600625,16,Two Seaters,2020,-8500
13.73375,24,Midsize Cars,2020,-3000
16.4805,20,Midsize Cars,2020,-5250
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-500
14.33086957,23,Small Sport Utility Vehicle 4WD,2020,-1250
19.38882353,17,Standard Sport Utility Vehicle 2WD,2020,-7500
19.38882353,17,Standard Sport Utility Vehicle 4WD,2020,-7500
10.987,30,Two Seaters,2020,-750
18.31166667,18,Subcompact Cars,2020,-6750
16.4805,20,Large Cars,2020,-5250
17.34789474,19,Large Cars,2020,-6000
16.4805,20,Small Pickup Trucks 2WD,2020,-2750
16.61673913,23,Small Pickup Trucks 2WD,2020,-2500
20.115,19,Small Pickup Trucks 4WD,2020,-4500
17.34789474,19,Small Pickup Trucks 4WD,2020,-3250
15.69571429,21,Small Pickup Trucks 4WD,2020,-2250
17.34789474,19,Small Pickup Trucks 4WD,2020,-3250
11.77178571,28,Small Sport Utility Vehicle 2WD,2020,250
13.1844,25,Small Sport Utility Vehicle 4WD,2020,-500
20.600625,16,Standard Sport Utility Vehicle 4WD,2020,-5500
15.924375,24,Standard Sport Utility Vehicle 4WD,2020,-2000
18.31166667,18,Standard Sport Utility Vehicle 4WD,2020,-6750
20.600625,16,Standard Sport Utility Vehicle 4WD,2020,-8500
20.600625,16,Standard Sport Utility Vehicle 4WD,2020,-8500
18.31166667,18,Two Seaters,2020,-6750
14.98227273,22,Subcompact Cars,2020,-1750
14.98227273,22,Midsize Cars,2020,-1750
6.866875,48,Midsize Cars,2020,3500
13.1844,25,Small Station Wagons,2020,-2500
17.34789474,19,Standard Pickup Trucks 2WD,2020,-5000
14.33086957,23,Standard Pickup Trucks 2WD,2020,-1250
17.34789474,19,Standard Pickup Trucks 4WD,2020,-5000
14.33086957,23,Small Sport Utility Vehicle 2WD,2020,-3500
14.33086957,23,Small Sport Utility Vehicle 2WD,2020,-1250
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-4000
12.20777778,27,Small Sport Utility Vehicle 4WD,2020,-1750
20.600625,16,Small Sport Utility Vehicle 4WD,2020,-8500
20.600625,16,Small Sport Utility Vehicle 4WD,2020,-8500
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-1000
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-1750
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
16.4805,20,Small Sport Utility Vehicle 4WD,2020,-2750
12.20777778,27,Small Sport Utility Vehicle 4WD,2020,0
16.4805,20,Small Sport Utility Vehicle 4WD,2020,-5250
16.4805,20,Standard Sport Utility Vehicle 4WD,2020,-5250
19.38882353,17,Two Seaters,2020,-7500
25.35461538,13,Two Seaters,2020,-12250
19.38882353,17,Minicompact Cars,2020,-7500
10.63258065,31,Minicompact Cars,2020,-500
11.77178571,28,Minicompact Cars,2020,-1500
14.33086957,23,Subcompact Cars,2020,-3500
14.33086957,23,Subcompact Cars,2020,-3500
16.4805,20,Subcompact Cars,2020,-5250
14.33086957,23,Subcompact Cars,2020,-3500
10.63258065,31,Subcompact Cars,2020,-500
10.987,30,Subcompact Cars,2020,-750
11.77178571,28,Compact Cars,2020,250
12.67730769,26,Compact Cars,2020,-2250
15.69571429,21,Compact Cars,2020,-4500
14.33086957,23,Midsize Cars,2020,-3500
12.20777778,27,Midsize Cars,2020,-1750
12.20777778,27,Midsize Cars,2020,-1750
11.77178571,28,Midsize Cars,2020,-1500
13.1844,25,Midsize Cars,2020,-2500
13.73375,24,Midsize Cars,2020,-3000
16.4805,20,Midsize Cars,2020,-5250
17.34789474,19,Midsize Cars,2020,-6000
10.987,30,Midsize Cars,2020,750
13.73375,24,Midsize Cars,2020,-3000
12.20777778,27,Midsize Cars,2020,-1750
12.67730769,26,Midsize Cars,2020,-2250
12.67730769,26,Midsize Cars,2020,-2250
12.67730769,26,Large Cars,2020,-2250
15.69571429,21,Large Cars,2020,-2250
14.98227273,22,Large Cars,2020,-1750
9.694411765,34,Large Cars,2020,1750
18.31166667,18,Large Cars,2020,-6750
13.73375,24,Small Sport Utility Vehicle 2WD,2020,-3000
14.98227273,22,Small Sport Utility Vehicle 2WD,2020,-1750
12.67730769,26,Small Sport Utility Vehicle 4WD,2020,-2250
13.1844,25,Small Sport Utility Vehicle 4WD,2020,-2500
14.33086957,23,Small Sport Utility Vehicle 4WD,2020,-3500
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
16.4805,20,Small Sport Utility Vehicle 4WD,2020,-2750
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
12.67730769,26,Small Sport Utility Vehicle 4WD,2020,-250
19.38882353,17,Standard Sport Utility Vehicle 2WD,2020,-6500
18.31166667,18,Standard Sport Utility Vehicle 4WD,2020,-6750
18.31166667,18,Standard Sport Utility Vehicle 4WD,2020,-6750
19.38882353,17,Standard Sport Utility Vehicle 4WD,2020,-7500
19.38882353,17,Standard Sport Utility Vehicle 4WD,2020,-6500
15.69571429,21,Standard Sport Utility Vehicle 4WD,2020,-2250
18.31166667,18,Standard Sport Utility Vehicle 4WD,2020,-6750
19.38882353,17,Standard Sport Utility Vehicle 4WD,2020,-7500
21.974,15,Standard Sport Utility Vehicle 4WD,2020,-9500
15.69571429,21,Standard Sport Utility Vehicle 4WD,2020,-4500
17.34789474,19,Subcompact Cars,2020,-6000
14.98227273,22,Subcompact Cars,2020,-4000
14.98227273,22,Subcompact Cars,2020,-4000
10.987,30,Compact Cars,2020,750
14.33086957,23,Midsize Cars,2020,-1250
13.73375,24,Midsize Cars,2020,-1000
8.039268293,41,Midsize Cars,2020,2750
13.73375,24,Midsize Cars,2020,-1000
15.69571429,21,Midsize Cars,2020,-2250
14.33086957,23,Midsize Cars,2020,-3500
11.77178571,28,Midsize Cars,2020,-1500
13.1844,25,Midsize Cars,2020,-500
7.491136364,44,Midsize Cars,2020,3000
14.98227273,22,Large Cars,2020,-4000
19.38882353,17,Standard Pickup Trucks 2WD,2020,-4750
14.155,27,Standard Pickup Trucks 2WD,2020,-750
20.600625,16,Standard Pickup Trucks 2WD,2020,-5500
19.38882353,17,Standard Pickup Trucks 2WD,2020,-4750
16.4805,20,Standard Pickup Trucks 2WD,2020,-2750
19.38882353,17,Standard Pickup Trucks 2WD,2020,-4750
20.600625,16,Standard Pickup Trucks 2WD,2020,-5500
21.974,15,Standard Pickup Trucks 2WD,2020,-6250
18.31166667,18,Standard Pickup Trucks 4WD,2020,-4000
18.31166667,18,Standard Pickup Trucks 4WD,2020,-4000
19.38882353,17,Standard Pickup Trucks 4WD,2020,-7500
20.600625,16,Standard Pickup Trucks 4WD,2020,-5500
16.4805,20,Standard Pickup Trucks 4WD,2020,-2750
20.600625,16,Standard Pickup Trucks 4WD,2020,-5500
18.31166667,18,Standard Pickup Trucks 4WD,2020,-4000
18.31166667,18,Standard Pickup Trucks 4WD,2020,-4000
16.4805,20,Standard Pickup Trucks 4WD,2020,-2750
19.38882353,17,Standard Pickup Trucks 4WD,2020,-7500
20.600625,16,Standard Pickup Trucks 4WD,2020,-5500
15.924375,24,Standard Pickup Trucks 4WD,2020,-2000
19.38882353,17,Standard Pickup Trucks 4WD,2020,-4750
21.974,15,Special Purpose Vehicle 4WD,2020,-6250
21.974,15,Special Purpose Vehicle 4WD,2020,-6250
21.974,15,Special Purpose Vehicle 4WD,2020,-6250
21.974,15,Special Purpose Vehicle 2WD,2020,-6250
14.33086957,23,Small Sport Utility Vehicle 2WD,2020,-1250
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-500
13.73375,24,Small Sport Utility Vehicle 2WD,2020,-3000
16.4805,20,Small Sport Utility Vehicle 4WD,2020,-2750
13.1844,25,Small Sport Utility Vehicle 4WD,2020,-500
14.33086957,23,Standard Sport Utility Vehicle 2WD,2020,-1250
15.69571429,21,Standard Sport Utility Vehicle 4WD,2020,-2250
20.600625,16,Two Seaters,2020,-8500
10.987,30,Compact Cars,2020,750
12.67730769,26,Compact Cars,2020,-2250
10.987,30,Midsize Cars,2020,-750
12.67730769,26,Midsize Cars,2020,-2250
16.4805,20,Standard Pickup Trucks 2WD,2020,-2750
14.98227273,22,Minivan - 2WD,2020,-1750
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-3000
3.753790751,42,Midsize Cars,2020,4000
17.34789474,19,Minicompact Cars,2020,-6000
16.4805,20,Minicompact Cars,2020,-5250
13.1844,25,Subcompact Cars,2020,-2500
13.73375,24,Subcompact Cars,2020,-3000
13.73375,24,Subcompact Cars,2020,-3000
13.1844,25,Midsize Cars,2020,-500
13.73375,24,Midsize Cars,2020,-3000
6.5922,50,Midsize Cars,2020,3750
14.98227273,22,Large Cars,2020,-4000
14.98227273,22,Large Cars,2020,-4000
15.69571429,21,Large Cars,2020,-4500
17.34789474,19,Large Cars,2020,-6000
15.69571429,21,Large Cars,2020,-4500
16.4805,20,Large Cars,2020,-5250
15.69571429,21,Special Purpose Vehicle 2WD,2020,-4500
14.98227273,22,Special Purpose Vehicle 2WD,2020,-4000
14.98227273,22,Special Purpose Vehicle 2WD,2020,-4000
13.73375,24,Special Purpose Vehicle 2WD,2020,-1000
19.38882353,17,Standard Sport Utility Vehicle 2WD,2020,-4750
23.54357143,14,Standard Sport Utility Vehicle 4WD,2020,-7500
4.541046931,30,Minivan - 2WD,2020,2750
6.020593751,30,Midsize Cars,2020,750
7.086391328,27,Small Sport Utility Vehicle 4WD,2020,0
12.20777778,27,Minicompact Cars,2020,-1750
13.73375,24,Minicompact Cars,2020,-3000
13.1844,25,Subcompact Cars,2020,-500
14.33086957,23,Subcompact Cars,2020,-1250
17.34789474,19,Subcompact Cars,2020,-3250
14.33086957,23,Subcompact Cars,2020,-1250
14.98227273,22,Subcompact Cars,2020,-1750
20.600625,16,Standard Pickup Trucks 4WD,2020,-5500
14.98227273,22,Small Sport Utility Vehicle 2WD,2020,-1750
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-1750
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
21.974,15,Standard Sport Utility Vehicle 4WD,2020,-9500
10.987,30,Standard Sport Utility Vehicle 4WD,2020,-750
23.54357143,14,Standard Sport Utility Vehicle 4WD,2020,-10750
12.67730769,26,Two Seaters,2020,-250
17.34789474,19,Minicompact Cars,2020,-6000
16.4805,20,Minicompact Cars,2020,-5250
13.1844,25,Subcompact Cars,2020,-500
12.67730769,26,Subcompact Cars,2020,-250
13.1844,25,Subcompact Cars,2020,-2500
19.38882353,17,Subcompact Cars,2020,-7500
19.38882353,17,Subcompact Cars,2020,-7500
19.38882353,17,Subcompact Cars,2020,-4750
11.77178571,28,Compact Cars,2020,-1500
9.694411765,34,Compact Cars,2020,1750
9.417428571,35,Compact Cars,2020,1750
19.38882353,17,Midsize Cars,2020,-7500
19.38882353,17,Midsize Cars,2020,-7500
23.54357143,14,Midsize Cars,2020,-10750
10.63258065,31,Midsize Cars,2020,1000
12.67730769,26,Midsize Cars,2020,-250
10.3003125,32,Midsize Cars,2020,1250
9.694411765,34,Midsize Cars,2020,1750
7.165434783,46,Midsize Cars,2020,3250
12.20777778,27,Large Cars,2020,-1750
23.54357143,14,Large Cars,2020,-10750
23.54357143,14,Large Cars,2020,-10750
12.67730769,26,Small Station Wagons,2020,-250
13.1844,25,Small Station Wagons,2020,-500
23.54357143,14,Midsize Station Wagons,2020,-10750
15.69571429,21,Small Pickup Trucks 2WD,2020,-2250
18.31166667,18,Small Pickup Trucks 4WD,2020,-4000
18.31166667,18,Small Pickup Trucks 4WD,2020,-4000
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-500
11.77178571,28,Small Sport Utility Vehicle 2WD,2020,-1500
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-500
12.67730769,26,Small Sport Utility Vehicle 4WD,2020,-250
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-1000
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-4000
13.1844,25,Small Sport Utility Vehicle 4WD,2020,-500
10.987,30,Small Sport Utility Vehicle 4WD,2020,750
19.38882353,17,Standard Sport Utility Vehicle 4WD,2020,-7500
14.98227273,22,Standard Sport Utility Vehicle 4WD,2020,-4000
23.54357143,14,Standard Sport Utility Vehicle 4WD,2020,-10750
21.974,15,Standard Sport Utility Vehicle 4WD,2020,-6250
19.38882353,17,Two Seaters,2020,-7500
12.67730769,26,Midsize Cars,2020,-250
14.98227273,22,Midsize Cars,2020,-4000
14.98227273,22,Midsize Cars,2020,-4000
10.63258065,31,Large Cars,2020,1000
12.20777778,27,Large Cars,2020,0
13.73375,24,Small Sport Utility Vehicle 2WD,2020,-1000
14.33086957,23,Small Sport Utility Vehicle 2WD,2020,-1250
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
14.33086957,23,Small Sport Utility Vehicle 4WD,2020,-1250
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
14.98227273,22,Small Sport Utility Vehicle 4WD,2020,-1750
14.33086957,23,Standard Sport Utility Vehicle 2WD,2020,-3500
0.282,72,Small Sport Utility Vehicle 2WD,2020,3500
19.38882353,17,Two Seaters,2020,-7500
9.417428571,35,Compact Cars,2020,1750
10.3003125,32,Midsize Cars,2020,1250
14.33086957,23,Midsize Station Wagons,2020,-1250
12.67730769,26,Small Sport Utility Vehicle 2WD,2020,-2250
13.1844,25,Small Sport Utility Vehicle 2WD,2020,-500
13.1844,25,Small Sport Utility Vehicle 4WD,2020,-2500
20.600625,16,Standard Sport Utility Vehicle 4WD,2020,-8500
6.485323531,27,Compact Cars,2020,750
10.69049228,20,Large Cars,2020,-2750
10.69049228,20,Large Cars,2020,-2750
11.77178571,28,Subcompact Cars,2020,-1500
15.69571429,21,Compact Cars,2020,-4500
15.69571429,21,Compact Cars,2020,-4500
17.34789474,19,Compact Cars,2020,-6000
19.38882353,17,Compact Cars,2020,-7500
12.20777778,27,Compact Cars,2020,0
11.77178571,28,Compact Cars,2020,250
14.33086957,23,Midsize Cars,2020,-3500
11.77178571,28,Midsize Cars,2020,-1500
14.33086957,23,Midsize Cars,2020,-3500
6.866875,48,Large Cars,2020,3500
9.417428571,35,Compact Cars,2020,1750
10.3003125,32,Compact Cars,2020,1250
11.36586207,29,Compact Cars,2020,500
12.67730769,26,Midsize Cars,2020,-2250
9.988181818,33,Midsize Cars,2020,1500
9.155833333,36,Midsize Cars,2020,2000
10.3003125,32,Midsize Cars,2020,1250
14.69942308,26,Standard Pickup Trucks 2WD,2020,-1250
13.1844,25,Special Purpose Vehicle 2WD,2020,-500
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-3000
29.96454545,11,Two Seaters,2020,-16000
14.98227273,22,Subcompact Cars,2020,-4000
14.98227273,22,Subcompact Cars,2020,-4000
14.98227273,22,Standard Pickup Trucks 2WD,2020,-1750
18.31166667,18,Standard Pickup Trucks 2WD,2020,-4000
19.38882353,17,Standard Pickup Trucks 2WD,2020,-4750
17.34789474,19,Standard Pickup Trucks 2WD,2020,-3250
16.4805,20,Standard Pickup Trucks 4WD,2020,-2750
18.31166667,18,Standard Pickup Trucks 4WD,2020,-4000
20.600625,16,Standard Pickup Trucks 4WD,2020,-5500
10.987,30,Small Sport Utility Vehicle 2WD,2020,750
14.98227273,22,Small Sport Utility Vehicle 2WD,2020,-1750
11.77178571,28,Small Sport Utility Vehicle 4WD,2020,250
8.24025,40,Small Sport Utility Vehicle 4WD,2020,2500
10.987,30,Small Sport Utility Vehicle 4WD,2020,750
23.54357143,14,Standard Sport Utility Vehicle 4WD,2020,-10750
15.69571429,21,Two Seaters,2020,-4500
18.31166667,18,Subcompact Cars,2020,-6750
16.4805,20,Compact Cars,2020,-5250
16.4805,20,Large Cars,2020,-5250
17.34789474,19,Large Cars,2020,-6000
10.987,30,Small Station Wagons,2020,750
11.77178571,28,Small Station Wagons,2020,250
18.31166667,18,Small Sport Utility Vehicle 4WD,2020,-6750
18.31166667,18,Small Sport Utility Vehicle 4WD,2020,-6750
14.33086957,23,Two Seaters,2020,-3500
14.98227273,22,Subcompact Cars,2020,-4000
16.4805,20,Subcompact Cars,2020,-5250
16.4805,20,Subcompact Cars,2020,-5250
15.69571429,21,Subcompact Cars,2020,-4500
10.987,30,Compact Cars,2020,-750
7.847857143,42,Compact Cars,2020,3000
15.69571429,21,Compact Cars,2020,-4500
14.98227273,22,Compact Cars,2020,-4000
8.451538462,39,Compact Cars,2020,2500
12.20777778,27,Compact Cars,2020,0
14.98227273,22,Midsize Cars,2020,-4000
20.600625,16,Large Cars,2020,-8500
12.67730769,26,Midsize Cars,2020,-2250
9.988181818,33,Midsize Cars,2020,1500
18.31166667,18,Midsize Cars,2020,-6750
5.992909091,55,Large Cars,2020,4000
10.63258065,31,Large Cars,2020,1000
10.63258065,31,Large Cars,2020,1000
15.69571429,21,Large Cars,2020,-2250
16.4805,20,Large Cars,2020,-2750
8.039268293,41,Small Sport Utility Vehicle 2WD,2020,2750
16.4805,20,Small Sport Utility Vehicle 4WD,2020,-5250
11.77178571,28,Small Sport Utility Vehicle 4WD,2020,250
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-2250
14.33086957,23,Small Sport Utility Vehicle 4WD,2020,-3500
13.73375,24,Small Sport Utility Vehicle 4WD,2020,-1000
15.69571429,21,Small Sport Utility Vehicle 4WD,2020,-4500
17.34789474,19,Standard Sport Utility Vehicle 2WD,2020,-3250
18.31166667,18,Standard Sport Utility Vehicle 2WD,2020,-4000
18.31166667,18,Standard Sport Utility Vehicle 4WD,2020,-4000
0.15,133,Midsize Cars,2020,5500
0.168,121,Midsize Cars,2020,5250
0.156,131,Midsize Cars,2020,5500
0.168,121,Midsize Cars,2020,5250
0.174,116,Midsize Cars,2020,5250
0.18,111,Large Cars,2020,5000
0.21,97,Large Cars,2020,4500
0.21,96,Standard Sport Utility Vehicle 4WD,2020,4500
0.258,79,Standard Sport Utility Vehicle 4WD,2020,3750
2.799976316,26,Subcompact Cars,2020,2250
13.73375,24,Midsize Cars,2020,-3000
12.20777778,27,Midsize Cars,2020,0
11.36586207,29,Small Sport Utility Vehicle 4WD,2020,500
21.974,15,Standard Sport Utility Vehicle 4WD,2020,-9500
14.33086957,23,Subcompact Cars,2020,-3500
12.67730769,26,Midsize Cars,2020,-250
6.726734694,49,Small Station Wagons,2020,3500
7.665348837,43,Small Station Wagons,2020,3000
